Date sza RS Irradiacio
yyyy-mm-dd deg W/m2 J/m2
-- mitjana mitjana total
2009-01-01 72.28 228.33 6438942
2009-01-02 72.19 154.27 4350366
2009-01-03 72.11 276.84 7806966
2009-01-04 72.01 285.58 8053326
2009-01-05 71.91 294.76 8312202
2009-01-06 71.80 149.17 4206684
2009-01-07 71.68 258.73 7296324
2009-01-08 71.84 214.21 6169230
2009-01-09 71.71 130.50 3758496
2009-01-10 71.57 128.24 3693408
2009-01-11 71.71 283.52 8335584
2009-01-12 71.56 296.11 8705766
2009-01-13 71.41 236.61 6956214
2009-01-14 71.25 298.89 8787372
2009-01-15 71.08 288.72 8488260
2009-01-16 71.19 283.31 8499210
2009-01-17 71.02 260.37 7811082
2009-01-18 70.83 305.86 9175872
2009-01-19 70.65 131.76 3952692
2009-01-20 70.45 188.39 5651634
2009-01-21 70.25 252.23 7566936
2009-01-22 70.05 180.09 5402622
2009-01-23 69.83 174.11 5223366
2009-01-24 69.92 178.76 5470086
2009-01-25 69.99 277.61 8661522
2009-01-26 69.76 316.55 9876378
2009-01-27 69.53 345.50 10779678
2009-01-28 69.30 282.84 8824692
2009-01-29 69.06 340.01 10608198
2009-01-30 68.82 316.64 9879312
2009-01-31 68.87 282.80 8993148
2009-02-01 68.62 134.45 4275594
2009-02-02 68.37 211.52 6726252
2009-02-03 68.10 195.85 6227988
2009-02-04 68.15 403.32 13067694
2009-02-05 67.89 188.07 6093516
2009-02-06 67.61 180.74 5856048
2009-02-07 67.66 332.02 10956582
2009-02-08 67.38 375.07 12377148
2009-02-09 67.09 326.65 10779510
2009-02-10 66.81 321.56 10611462
2009-02-11 66.85 137.40 4616718
2009-02-12 66.56 400.09 13443150
2009-02-13 66.26 260.58 8755602
2009-02-14 66.30 406.14 13890090
2009-02-15 66.00 349.80 11963136
2009-02-16 65.69 370.98 12687624
2009-02-17 65.39 415.32 14203878
2009-02-18 65.42 372.85 12975222
2009-02-19 65.12 428.71 14919270
2009-02-20 64.80 433.09 15071364
2009-02-21 64.84 434.31 15374400
2009-02-22 64.52 226.86 8031006
2009-02-23 64.21 440.82 15605136
2009-02-24 64.24 448.82 16157484
2009-02-25 63.92 453.54 16327338
2009-02-26 63.60 456.61 16437990
2009-02-27 63.28 451.46 16252524
2009-02-28 62.95 291.26 10485288
2009-03-01 62.99 110.98 4061778
2009-03-02 63.02 97.13 3613165
2009-03-03 62.70 100.92 3754068
2009-03-04 62.37 221.16 8227158
2009-03-05 62.04 338.87 12605904
2009-03-06 61.72 474.04 17634348
2009-03-07 61.39 476.34 17719704
2009-03-08 61.43 503.15 19018914
2009-03-09 61.47 498.00 19123146
2009-03-10 61.15 475.64 18264522
2009-03-11 60.82 335.82 12895626
2009-03-12 60.49 500.63 19224198
2009-03-13 60.16 510.11 19588278
2009-03-14 60.21 446.15 17399724
2009-03-15 59.88 513.16 20013180
2009-03-16 59.55 531.97 20746764
2009-03-17 59.61 518.66 20538846
2009-03-18 59.29 521.73 20660376
2009-03-19 58.96 534.23 21155658
2009-03-20 59.02 541.39 21763836
2009-03-21 58.70 537.77 21618306
2009-03-22 58.37 543.31 21841008
2009-03-23 58.05 545.48 21928494
2009-03-24 57.73 433.72 17435742
2009-03-25 57.81 539.51 22012014
2009-03-26 57.88 537.53 22253550
2009-03-27 57.56 511.97 21195750
2009-03-28 57.25 166.20 6880656
2009-03-29 56.93 145.69 6031470
2009-03-30 56.62 315.45 13059670
2009-03-31 56.71 267.21 11222646
2009-04-01 56.40 430.14 18065730
2009-04-02 56.09 247.71 10403928
2009-04-03 56.20 477.27 20331564
2009-04-04 55.89 492.27 20970702
2009-04-05 55.59 406.40 17312706
2009-04-06 55.70 541.67 23400276
2009-04-07 55.40 160.69 6941790
2009-04-08 55.10 375.65 16228092
2009-04-09 54.81 510.69 22061634
2009-04-10 54.51 246.61 10653390
2009-04-11 54.22 386.95 16716192
2009-04-12 54.36 377.82 16548360
2009-04-13 54.49 415.64 18454566
2009-04-14 54.21 479.42 21286194
2009-04-15 53.93 261.08 11591875
2009-04-16 53.65 401.12 17809794
2009-04-17 53.38 382.24 16971360
2009-04-18 53.11 438.57 19472316
2009-04-19 53.26 545.01 24525348
2009-04-20 53.00 437.13 19670742
2009-04-21 52.74 469.65 21134334
2009-04-22 52.90 481.64 21962610
2009-04-23 52.65 656.61 29941260
2009-04-24 52.40 599.52 27338190
2009-04-25 52.15 273.07 12452172
2009-04-26 52.33 260.99 12057518
2009-04-27 52.09 546.44 25245720
2009-04-28 51.85 428.74 19807950
2009-04-29 51.61 648.29 29951154
2009-04-30 51.38 402.02 18573378
2009-05-01 51.58 475.57 22256508
2009-05-02 51.36 666.82 31207200
2009-05-03 51.57 630.24 29873364
2009-05-04 51.35 488.26 23143434
2009-05-05 51.14 586.05 27778674
2009-05-06 50.93 559.48 26519508
2009-05-07 50.72 434.05 20574086
2009-05-08 50.52 387.15 18351114
2009-05-09 50.32 393.19 18637014
2009-05-10 50.13 321.35 15232056
2009-05-11 50.38 413.10 19829016
2009-05-12 50.62 604.81 29393940
2009-05-13 50.44 101.94 4954084
2009-05-14 50.26 201.05 9770838
2009-05-15 50.09 649.67 31574058
2009-05-16 49.92 522.52 25394310
2009-05-17 49.76 413.30 20086404
2009-05-18 49.60 501.63 24378978
2009-05-19 49.44 660.83 32116578
2009-05-20 49.29 570.18 27710604
2009-05-21 49.14 467.20 22705890
2009-05-22 49.44 332.51 16359324
2009-05-23 49.30 167.29 8230902
2009-05-24 49.60 243.60 12131352
2009-05-25 49.47 246.99 12300262
2009-05-26 49.34 373.06 18578208
2009-05-27 49.22 660.85 32910282
2009-05-28 49.11 598.95 29827740
2009-05-29 49.00 591.26 29444814
2009-05-30 48.89 354.63 17660352
2009-05-31 48.79 300.30 14954868
2009-06-01 48.70 619.56 30854322
2009-06-02 48.60 601.38 29948856
2009-06-03 48.52 511.06 25450638
2009-06-04 48.87 492.23 24808494
2009-06-05 48.79 272.01 13709458
2009-06-06 48.72 318.39 16047096
2009-06-07 48.65 317.81 16017750
2009-06-08 48.58 122.22 6159666
2009-06-09 48.53 531.12 26768400
2009-06-10 48.47 590.41 29756688
2009-06-11 48.42 565.40 28495920
2009-06-12 48.38 666.49 33590892
2009-06-13 48.34 583.83 29425194
2009-06-14 48.30 378.78 19090527
2009-06-15 48.27 330.01 16632750
2009-06-16 48.25 305.86 15415308
2009-06-17 57.60 349.56 11535462
2009-06-18 48.21 535.56 26992002
2009-06-19 48.20 369.45 18620310
2009-06-20 48.19 684.12 34479618
2009-06-21 48.19 664.73 33502530
2009-06-22 48.20 675.61 34050882
2009-06-23 48.21 689.78 34764882
2009-06-24 48.22 489.67 24679566
2009-06-25 48.24 285.41 14384839
2009-06-26 48.26 318.69 16061934
2009-06-27 48.29 626.40 31570542
2009-06-28 48.32 586.47 29557998
2009-06-29 48.36 343.27 17300588
2009-06-30 48.40 351.26 17703318
2009-07-01 48.45 441.58 22255788
2009-07-02 48.50 426.97 21519408
2009-07-03 48.55 437.66 22057860
2009-07-04 48.62 353.23 17802792
2009-07-05 48.68 357.76 18030945
2009-07-06 48.75 248.86 12542718
2009-07-07 48.39 342.94 17078250
2009-07-08 48.47 673.83 33556878
2009-07-09 48.56 505.13 25155372
2009-07-10 48.65 648.70 32305350
2009-07-11 48.74 656.48 32692638
2009-07-12 48.84 628.98 31323090
2009-07-13 48.94 560.96 27936042
2009-07-14 49.05 549.29 27354570
2009-07-15 49.16 650.63 32401482
2009-07-16 49.28 553.46 27562404
2009-07-17 49.40 354.66 17662050
2009-07-18 49.52 650.39 32389446
2009-07-19 49.65 641.21 31932090
2009-07-20 49.79 504.88 25143264
2009-07-21 49.06 613.71 29826276
2009-07-22 49.20 588.35 28593606
2009-07-23 49.35 604.58 29382390
2009-07-24 49.50 600.97 29207040
2009-07-25 49.65 607.83 29540754
2009-07-26 49.82 593.28 28833450
2009-07-27 49.98 370.80 18020688
2009-07-28 50.15 591.39 28741602
2009-07-29 50.32 573.70 27881832
2009-07-30 50.50 572.53 27824838
2009-07-31 50.68 577.16 28049790
2009-08-01 50.00 483.99 22941312
2009-08-02 50.19 407.66 19323216
2009-08-03 50.38 199.95 9477606
2009-08-04 50.58 530.51 25146042
2009-08-05 50.78 447.77 21224244
2009-08-06 50.98 442.48 20973498
2009-08-07 51.19 231.55 10975338
2009-08-08 51.40 213.71 10129839
2009-08-09 51.19 227.69 10656068
2009-08-10 51.41 386.88 18105828
2009-08-11 51.63 412.83 19320498
2009-08-12 51.42 279.01 12890256
2009-08-13 51.65 484.53 22385508
2009-08-14 51.89 269.23 12438456
2009-08-15 52.12 255.76 11816158
2009-08-16 52.36 225.42 10414260
2009-08-17 52.18 341.07 15552876
2009-08-18 52.42 242.53 11059512
2009-08-19 52.67 304.89 13903104
2009-08-20 52.93 537.41 24505776
2009-08-21 53.18 522.84 23841282
2009-08-22 53.02 382.23 17200344
2009-08-23 53.28 462.73 20822808
2009-08-24 53.12 349.32 15509598
2009-08-25 53.38 191.51 8503002
2009-08-26 53.65 305.51 13564848
2009-08-27 53.93 308.48 13696518
2009-08-28 54.20 352.52 15651864
2009-08-29 54.48 350.39 15557238
2009-08-30 54.34 534.81 23424864
2009-08-31 54.63 517.23 22654464
2009-09-01 54.49 389.01 16805250
2009-09-02 54.78 352.08 15210012
2009-09-03 55.07 404.69 17482458
2009-09-04 55.36 286.04 12357012
2009-09-05 55.24 430.61 18344058
2009-09-06 55.54 525.86 22401528
2009-09-07 55.84 433.28 18457722
2009-09-08 56.14 413.37 17609358
2009-09-09 56.44 469.51 20000970
2009-09-10 56.75 416.17 17728854
2009-09-11 56.23 342.23 14168160
2009-09-12 56.54 196.21 8123292
2009-09-13 56.85 189.67 7852414
2009-09-14 57.16 345.41 14299776
2009-09-15 57.48 115.70 4790118
2009-09-16 57.79 260.68 10792104
2009-09-17 57.70 193.39 7890318
2009-09-18 58.02 119.40 4871372
2009-09-19 58.34 259.66 10594014
2009-09-20 58.26 254.54 10232346
2009-09-21 58.58 182.98 7355976
2009-09-22 58.50 221.41 8767854
2009-09-23 58.82 242.78 9613932
2009-09-24 59.15 471.61 18675678
2009-09-25 59.47 463.96 18372678
2009-09-26 59.79 164.18 6501408
2009-09-27 60.11 162.11 6419418
2009-09-28 60.06 194.28 7576824
2009-09-29 59.99 445.37 17102322
2009-09-30 60.32 183.76 7056210
2009-10-01 60.65 218.69 8397636
2009-10-02 60.97 442.03 16973982
2009-10-03 60.92 448.78 16963872
2009-10-04 61.24 416.09 15728028
2009-10-05 61.57 422.54 15971946
2009-10-06 61.89 340.62 12875490
2009-10-07 62.21 115.10 4350654
2009-10-08 62.17 206.06 7665462
2009-10-09 62.12 233.50 8546112
2009-10-10 62.45 378.14 13840092
2009-10-11 62.77 416.41 15240546
2009-10-12 63.09 398.48 14584314
2009-10-13 63.41 401.95 14711508
2009-10-14 63.73 385.75 14118384
2009-10-15 63.69 419.09 15087276
2009-10-16 63.65 408.81 14471898
2009-10-17 63.96 418.53 14815926
2009-10-18 64.28 396.87 14049072
2009-10-19 64.59 331.99 11752446
2009-10-20 64.90 47.19 1670610
2009-10-21 64.86 161.47 5619083
2009-10-22 65.17 162.04 5638980
2009-10-23 65.48 351.31 12225726
2009-10-24 65.44 289.40 9897396
2009-10-25 65.74 184.32 6303756
2009-10-26 66.04 366.30 12527526
2009-10-27 66.00 355.79 11954676
2009-10-28 66.29 348.36 11704896
2009-10-29 66.58 344.34 11569950
2009-10-30 66.87 355.08 11930796
2009-10-31 67.15 294.94 9910116
2009-11-01 67.11 316.02 10428504
2009-11-02 67.39 226.11 7461546
2009-11-03 67.34 332.39 10769574
2009-11-04 67.62 126.88 4111032
2009-11-05 67.89 305.82 9908598
2009-11-06 68.15 350.75 11364270
2009-11-07 68.41 193.20 6259614
2009-11-08 68.36 184.20 5857452
2009-11-09 68.61 369.08 11736756
2009-11-10 68.86 215.52 6853590
2009-11-11 68.80 230.18 7181736
2009-11-12 69.05 275.47 8594700
2009-11-13 69.28 249.31 7778556
2009-11-14 69.52 253.58 7911822
2009-11-15 69.45 184.11 5633748
2009-11-16 69.67 328.54 10053204
2009-11-17 69.89 277.03 8477166
2009-11-18 70.10 221.08 6764976
2009-11-19 70.31 170.71 5223678
2009-11-20 70.52 212.12 6490764
2009-11-21 70.71 234.82 7185516
2009-11-22 70.62 234.10 7022934
2009-11-23 70.52 220.34 6477942
2009-11-24 70.70 223.56 6572538
2009-11-25 70.88 222.14 6531054
2009-11-26 71.05 183.58 5397306
2009-11-27 71.22 187.79 5521062
2009-11-28 71.38 166.48 4894446
2009-11-29 71.53 63.45 1865484
2009-11-30 71.68 190.51 5601054
2009-12-01 71.54 227.06 6539346
2009-12-02 71.68 194.71 5607684
2009-12-03 71.81 235.48 6781854
2009-12-04 71.93 176.82 5092344
2009-12-05 72.05 258.71 7450884
2009-12-06 72.16 121.31 3493626
2009-12-07 72.26 135.36 3898344
2009-12-08 72.35 269.60 7764534
2009-12-09 72.44 251.50 7243062
2009-12-10 72.26 245.66 6927558
2009-12-11 72.33 283.92 8006592
2009-12-12 72.40 293.27 8270322
2009-12-13 72.46 285.89 8062092
2009-12-14 72.52 147.76 4166802
2009-12-15 72.57 157.69 4446948
2009-12-16 72.61 147.56 4161198
2009-12-17 72.64 213.00 6006468
2009-12-18 72.67 232.69 6561798
2009-12-19 72.69 292.98 8262042
2009-12-20 72.70 284.23 8015226
2009-12-21 72.71 80.66 2274648
2009-12-22 72.70 92.63 2612178
2009-12-23 72.70 85.74 2417766
2009-12-24 72.68 53.32 1503582
2009-12-25 72.39 283.95 7837014
2009-12-26 72.36 146.91 4054776
2009-12-27 72.32 277.93 7671000
2009-12-28 72.28 168.98 4663860
2009-12-29 72.50 104.27 2940324
2009-12-30 72.44 115.49 3256698
2009-12-31 72.37 142.14 4008468
2010-01-01 72.30 174.30 4915386
2010-01-02 72.21 314.71 8874960
2010-01-03 72.13 138.47 3904920
2010-01-04 72.03 195.29 5507064
2010-01-05 71.93 151.75 4279398
2010-01-06 71.83 289.19 8155038
2010-01-07 71.71 137.88 3888330
2010-01-08 71.87 147.74 4254984
2010-01-09 71.74 258.12 7433820
2010-01-10 71.61 333.82 9614112
2010-01-11 71.74 264.94 7789104
2010-01-12 71.60 177.19 5209242
2010-01-13 71.45 292.75 8606790
2010-01-14 71.29 164.55 4837914
2010-01-15 71.13 386.77 11371008
2010-01-16 70.96 275.89 8111136
2010-01-17 71.06 190.57 5717094
2010-01-18 70.88 322.65 9679512
2010-01-19 70.69 202.93 6087816
2010-01-20 70.50 275.01 8250216
2010-01-21 70.30 348.07 10442118
2010-01-22 70.10 386.37 11591154
2010-01-23 69.89 216.33 6489930
2010-01-24 69.97 192.42 5888196
2010-01-25 69.75 309.04 9456708
2010-01-26 69.82 415.02 12948768
2010-01-27 69.59 319.28 9961572
2010-01-28 69.36 323.80 10102404
2010-01-29 69.12 402.86 12569238
2010-01-30 68.88 286.77 8947176
2010-01-31 68.94 247.09 7857534
2010-02-01 68.68 439.57 13978170
2010-02-02 68.43 428.24 13618140
2010-02-03 68.17 447.57 14232642
2010-02-04 68.22 184.20 5968014
2010-02-05 67.95 261.96 8487612
2010-02-06 67.68 360.52 11680890
2010-02-07 67.72 439.13 14491248
2010-02-08 67.44 180.08 5942778
2010-02-09 67.16 174.30 5751930
2010-02-10 66.88 484.90 16001820
2010-02-11 66.92 242.86 8160066
2010-02-12 66.63 466.85 15686292
2010-02-13 66.33 442.39 14864214
2010-02-14 66.37 567.17 19397100
2010-02-15 66.07 265.87 9092772
2010-02-16 65.77 173.14 5921496
2010-02-17 65.46 224.53 7678806
2010-02-18 65.50 330.55 11503260
2010-02-19 65.19 226.17 7870722
2010-02-20 64.88 360.03 12529014
2010-02-21 64.91 225.19 7971798
2010-02-22 64.60 237.86 8420286
2010-02-23 64.28 250.04 8851554
2010-02-24 63.97 343.20 12149208
2010-02-25 64.00 197.84 7122336
2010-02-26 63.68 460.95 16594284
2010-02-27 63.35 162.59 5853120
2010-02-28 63.03 313.54 11287278
2010-03-01 63.07 360.28 13186128
2010-03-02 62.74 409.37 14983008
2010-03-03 62.78 221.82 8251590
2010-03-04 62.45 429.83 15989592
2010-03-05 62.12 452.80 16844166
2010-03-06 61.80 509.75 18962766
2010-03-07 61.47 243.01 9039858
2010-03-08 61.51 229.76 8684778
2010-03-09 61.55 582.83 22380600
2010-03-10 61.23 445.47 17105958
2010-03-11 60.90 564.29 21668922
2010-03-12 60.57 584.25 22435110
2010-03-13 60.24 551.05 21160320
2010-03-14 60.29 583.31 22749252
2010-03-15 59.96 591.23 23057892
2010-03-16 59.63 592.80 23119344
2010-03-17 59.69 589.21 23332710
2010-03-18 59.36 390.09 15447570
2010-03-19 59.04 339.42 13441206
2010-03-20 59.10 292.82 11771304
2010-03-21 58.78 262.36 10546746
2010-03-22 58.45 281.35 11310312
2010-03-23 58.13 538.67 21654468
2010-03-24 57.80 264.27 10623738
2010-03-25 57.48 252.68 10157682
2010-03-26 57.96 576.19 23854218
2010-03-27 57.64 643.61 26645520
2010-03-28 57.32 517.58 21427896
2010-03-29 57.01 417.60 17288736
2010-03-30 56.69 514.31 21292440
2010-03-31 56.79 333.85 14021598
2010-04-01 56.48 486.67 20440152
2010-04-02 56.17 531.66 22329816
2010-04-03 55.86 302.59 12708906
2010-04-04 55.96 500.74 21331506
2010-04-05 55.66 633.87 27002754
2010-04-06 55.77 448.53 19376328
2010-04-07 55.47 211.43 9133776
2010-04-08 55.17 466.09 20135028
2010-04-09 54.88 463.86 20038854
2010-04-10 54.58 650.23 28090074
2010-04-11 54.29 608.97 26307444
2010-04-12 54.01 290.42 12546054
2010-04-13 54.56 397.31 17640534
2010-04-14 54.28 363.49 16138746
2010-04-15 54.00 293.74 13042104
2010-04-16 53.72 650.05 28862358
2010-04-17 53.44 437.15 19409382
2010-04-18 53.17 545.35 24213420
2010-04-19 53.33 270.98 12193980
2010-04-20 53.06 507.10 22819530
2010-04-21 52.80 489.43 22024152
2010-04-22 52.97 304.66 13892640
2010-04-23 52.71 294.04 13408074
2010-04-24 52.46 440.40 20082342
2010-04-25 52.21 503.17 22944570
2010-04-26 52.39 495.43 22888884
2010-04-27 52.14 644.23 29763330
2010-04-28 51.90 642.25 29672106
2010-04-29 51.67 494.16 22830270
2010-04-30 51.44 312.22 14424744
2010-05-01 51.21 274.71 12691500
2010-05-02 51.41 317.07 14838798
2010-05-03 51.62 216.37 10255872
2010-05-04 51.40 418.74 19848120
2010-05-05 51.19 437.37 20731314
2010-05-06 50.98 458.07 21712596
2010-05-07 50.77 406.04 19246170
2010-05-08 50.57 448.20 21244464
2010-05-09 50.37 155.58 7374624
2010-05-10 50.18 443.21 21007926
2010-05-11 49.98 458.85 21749400
2010-05-12 50.67 383.23 18624738
2010-05-13 50.48 321.76 15637458
2010-05-14 50.30 366.90 17831238
2010-05-15 50.13 540.94 26289540
2010-05-16 49.96 681.58 33124890
2010-05-17 49.80 698.33 33938712
2010-05-18 49.64 678.34 32967462
2010-05-19 49.48 634.86 30853994
2010-05-20 49.33 674.93 32801448
2010-05-21 49.18 645.89 31390134
2010-05-22 49.47 533.17 26232024
2010-05-23 49.33 417.90 20560500
2010-05-24 49.63 663.83 33058824
2010-05-25 49.50 372.09 18530112
2010-05-26 49.37 540.86 26934816
2010-05-27 49.25 439.59 21891444
2010-05-28 49.14 141.41 7042338
2010-05-29 49.03 565.82 28177884
2010-05-30 48.92 424.73 21151338
2010-05-31 48.82 262.53 13074234
2010-06-01 48.72 504.09 25103472
2010-06-02 48.63 629.25 31336542
2010-06-03 48.54 654.72 32605080
2010-06-04 48.89 609.99 30743652
2010-06-05 48.81 435.90 21969324
2010-06-06 48.73 247.50 12473864
2010-06-07 48.66 494.76 24936090
2010-06-08 48.60 236.44 11916366
2010-06-09 48.54 60.25 3036410
2010-06-10 48.48 95.56 4816034
2010-06-11 48.43 155.46 7835340
2010-06-12 48.39 256.44 12924552
2010-06-13 48.35 270.56 13635990
2010-06-14 48.31 144.88 7302174
2010-06-15 48.28 355.00 17891748
2010-06-16 48.25 326.52 16456520
2010-06-17 48.23 337.41 17005440
2010-06-18 48.21 241.51 12172176
2010-06-19 48.20 235.11 11849622
2010-06-20 48.20 680.65 34304628
2010-06-21 48.19 643.74 32444286
2010-06-22 48.20 647.43 32630340
2010-06-23 48.20 477.60 24070836
2010-06-24 48.22 466.10 23491506
2010-06-25 48.23 367.03 18498264
2010-06-26 48.25 252.83 12742776
2010-06-27 48.28 249.77 12588324
2010-06-28 48.31 175.58 8849358
2010-06-29 48.35 287.64 14497186
2010-06-30 48.39 361.93 18241254
2010-07-01 48.44 421.55 21246360
2010-07-02 48.49 454.53 22908150
2010-07-03 48.54 465.91 23481744
2010-07-04 48.60 398.23 20070833
2010-07-05 48.67 657.50 33138096
2010-07-06 48.74 666.60 33596436
2010-07-07 48.81 657.28 33126858
2010-07-08 48.45 596.65 29713134
2010-07-09 48.54 441.58 21990930
2010-07-10 48.62 576.40 28704726
2010-07-11 48.72 333.38 16602306
2010-07-12 48.81 590.35 29399532
2010-07-13 48.91 646.13 32177490
2010-07-14 49.02 463.82 23098128
2010-07-15 49.13 606.39 30198360
2010-07-16 49.25 430.85 21456234
2010-07-17 49.37 475.76 23692902
2010-07-18 49.49 508.68 25332060
2010-07-19 49.62 315.64 15718908
2010-07-20 49.75 465.94 23203644
2010-07-21 49.02 394.23 19159374
2010-07-22 49.16 162.17 7881549
2010-07-23 49.31 511.32 24850086
2010-07-24 49.46 564.29 27424404
2010-07-25 49.62 584.42 28402668
2010-07-26 49.78 604.57 29382288
2010-07-27 49.94 608.44 29570166
2010-07-28 50.11 503.93 24491148
2010-07-29 50.28 449.31 21836382
2010-07-30 50.45 640.58 31132074
2010-07-31 50.63 600.04 29161806
2010-08-01 50.39 502.04 24097890
2010-08-02 50.14 309.49 14670051
2010-08-03 50.33 642.34 30446748
2010-08-04 50.53 490.11 23231034
2010-08-05 50.73 588.08 27875010
2010-08-06 50.93 643.44 30499290
2010-08-07 51.14 608.39 28837512
2010-08-08 51.35 532.67 25248636
2010-08-09 51.56 348.74 16530372
2010-08-10 51.35 482.77 22593474
2010-08-11 51.57 538.81 25216272
2010-08-12 51.37 203.48 9400923
2010-08-13 51.60 454.73 21008406
2010-08-14 51.83 248.56 11483298
2010-08-15 52.07 361.32 16693188
2010-08-16 52.30 634.00 29290968
2010-08-17 52.12 630.10 28732368
2010-08-18 52.36 498.30 22722372
2010-08-19 52.61 287.45 13107774
2010-08-20 52.86 507.63 23148096
2010-08-21 53.12 608.16 27732312
2010-08-22 52.95 562.72 25322454
2010-08-23 53.22 568.20 25568958
2010-08-24 53.05 441.16 19587396
2010-08-25 53.32 601.67 26714226
2010-08-26 53.59 584.72 25961646
2010-08-27 53.86 551.59 24490530
2010-08-28 54.14 596.27 26474376
2010-08-29 54.41 608.62 27022914
2010-08-30 54.28 605.20 26507598
2010-08-31 54.56 611.80 26796726
2010-09-01 54.42 585.44 25291170
2010-09-02 54.71 277.10 11970918
2010-09-03 55.00 569.40 24598260
2010-09-04 55.29 478.89 20688246
2010-09-05 55.17 577.83 24615720
2010-09-06 55.47 347.85 14818206
2010-09-07 55.77 149.02 6348429
2010-09-08 56.07 363.36 15479083
2010-09-09 56.37 451.81 19247310
2010-09-10 56.67 556.51 23707308
2010-09-11 56.16 524.47 21713220
2010-09-12 56.47 404.78 16757952
2010-09-13 56.78 568.31 23528238
2010-09-14 57.09 543.71 22509474
2010-09-15 57.40 481.45 19931850
2010-09-16 57.71 178.65 7396224
2010-09-17 57.63 165.80 6764687
2010-09-18 57.94 215.16 8778468
2010-09-19 58.26 546.51 22297734
2010-09-20 58.18 440.39 17703480
2010-09-21 58.50 122.65 4930632
2010-09-22 58.43 496.92 19678170
2010-09-23 58.75 224.47 8889120
2010-09-24 59.07 288.94 11441940
2010-09-25 59.39 380.93 15084654
2010-09-26 59.71 527.99 20908464
2010-09-27 60.04 509.71 20184528
2010-09-28 59.98 514.21 20054316
2010-09-29 59.92 517.10 19856796
2010-09-30 60.24 390.37 14990040
2010-10-01 60.57 405.39 15566832
2010-10-02 60.89 467.13 17937714
2010-10-03 61.22 367.04 14094270
2010-10-04 61.16 258.06 9754494
2010-10-05 61.49 495.47 18728808
2010-10-06 61.81 483.57 18279132
2010-10-07 62.14 420.20 15883614
2010-10-08 62.09 431.23 16041696
2010-10-09 62.05 396.85 14524578
2010-10-10 62.37 67.34 2464775
2010-10-11 62.69 99.57 3644124
2010-10-12 63.01 196.78 7202316
2010-10-13 63.33 148.80 5446255
2010-10-14 63.65 463.32 16957674
2010-10-15 63.61 465.73 16766172
2010-10-16 63.57 442.22 15654480
2010-10-17 63.89 452.77 16027950
2010-10-18 64.20 444.61 15739332
2010-10-19 64.52 442.23 15655086
2010-10-20 64.83 443.06 15684174
2010-10-21 64.79 394.26 13720152
2010-10-22 65.10 430.71 14988822
2010-10-23 65.40 308.34 10730196
2010-10-24 65.36 213.40 7298130
2010-10-25 65.67 157.11 5373144
2010-10-26 65.96 427.03 14604510
2010-10-27 66.26 396.36 13555434
2010-10-28 66.22 397.29 13349070
2010-10-29 66.51 290.39 9757086
2010-10-30 66.80 289.41 9724278
2010-10-31 67.09 122.65 4121202
2010-11-01 67.04 185.09 6107916
2010-11-02 67.32 372.28 12285396
2010-11-03 67.60 342.82 11313036
2010-11-04 67.55 381.06 12346356
2010-11-05 67.82 372.15 12057540
2010-11-06 68.09 364.59 11812662
2010-11-07 68.35 188.35 6102648
2010-11-08 68.30 207.17 6588132
2010-11-09 68.55 164.25 5223276
2010-11-10 68.80 220.66 7016946
2010-11-11 69.05 353.75 11249328
2010-11-12 68.99 327.19 10208472
2010-11-13 69.23 311.16 9708276
2010-11-14 69.46 326.18 10176804
2010-11-15 69.39 110.88 3392820
2010-11-16 69.62 211.44 6470172
2010-11-17 69.84 131.16 4013526
2010-11-18 70.05 162.95 4986384
2010-11-19 70.26 146.14 4471992
2010-11-20 70.47 153.45 4695720
2010-11-21 70.67 273.18 8359362
2010-11-22 70.58 351.45 10543560
2010-11-23 70.47 301.92 8876346
2010-11-24 70.66 308.26 9062706
2010-11-25 70.84 324.89 9551892
2010-11-26 71.01 348.81 10255086
2010-11-27 71.18 282.41 8302974
2010-11-28 71.34 234.81 6903342
2010-11-29 71.50 210.44 6186972
2010-11-30 71.64 138.75 4079130
2010-12-01 71.51 218.03 6279120
2010-12-02 71.65 351.31 10117638
2010-12-03 71.78 269.63 7765278
2010-12-04 71.90 302.70 8717622
2010-12-05 72.02 138.70 3994596
2010-12-06 72.13 93.17 2683338
2010-12-07 72.23 87.15 2509950
2010-12-08 72.33 99.30 2859960
2010-12-09 72.42 252.98 7285728
2010-12-10 72.24 307.24 8664216
2010-12-11 72.32 297.79 8397726
2010-12-12 72.39 257.90 7272792
2010-12-13 72.45 300.79 8482176
2010-12-14 72.51 294.92 8316714
2010-12-15 72.55 262.32 7397544
2010-12-16 72.60 213.48 6020070
2010-12-17 72.63 276.43 7795458
2010-12-18 72.66 289.95 8176638
2010-12-19 72.68 293.61 8279934
2010-12-20 72.70 281.66 7942680
2010-12-21 72.70 87.61 2470674
2010-12-22 72.71 60.91 1717524
2010-12-23 72.70 92.61 2611512
2010-12-24 72.69 88.66 2500078
2010-12-25 72.40 267.53 7383858
2010-12-26 72.37 263.85 7282332
2010-12-27 72.33 290.70 8023218
2010-12-28 72.29 272.04 7508376
2010-12-29 72.51 216.59 6107766
2010-12-30 72.45 187.41 5284950
2010-12-31 72.39 293.24 8269362
2011-01-01 72.31 248.39 7004670
2011-01-02 72.23 336.88 9500112
2011-01-03 72.15 303.98 8572104
2011-01-04 72.06 284.48 8022336
